customer_id,first_name,age,email,country,estado_civil,nivel_de_educacion
2188.0,Casey,64.0,user2188@example.com,Italy,Divorciado/a,Postgrado
2189.0,Skyler,19.0,user2189@example.com,UK,Soltero/a,Universitario
2190.0,,53.0,user2190@example.com,USA,Soltero/a,Postgrado
2191.0,Jordan,36.0,user2191@example.com,,Casado/a,Postgrado
2192.0,River,34.0,user2192@example.com,Mexico,Viudo/a,Secundaria
2193.0,Casey,22.0,user2193@example.com,UK,Divorciado/a,Universitario
2194.0,Taylor,56.0,user2194@example.com,Italy,Casado/a,Universitario
2195.0,Dakota,35.0,user2195@example.com,Canada,Divorciado/a,Primaria
2196.0,Skyler,24.0,user2196@example.com,Spain,Casado/a,Primaria
2197.0,Dakota,34.0,user2197@example.com,Spain,Casado/a,Universitario
2198.0,River,56.0,user2198@example.com,France,Divorciado/a,Secundaria
2199.0,Skyler,53.0,user2199@example.com,UK,,Secundaria
2200.0,River,57.0,user2200@example.com,France,Divorciado/a,Postgrado
2201.0,Dakota,62.0,user2201@example.com,USA,Soltero/a,
2202.0,Jordan,21.0,user2202@example.com,Australia,Viudo/a,Primaria
2203.0,River,55.0,user2203@example.com,Germany,Casado/a,Primaria
2204.0,Skyler,42.0,user2204@example.com,,Divorciado/a,Postgrado
2205.0,,22.0,user2205@example.com,Germany,,
2206.0,,47.0,user2206@example.com,Australia,Viudo/a,Primaria
2207.0,Quinn,29.0,user2207@example.com,Canada,Viudo/a,Postgrado
2208.0,Dakota,21.0,user2208@example.com,Germany,Viudo/a,Universitario
2209.0,Quinn,41.0,user2209@example.com,Canada,Casado/a,Secundaria
,Robin,46.0,user2210@example.com,,Divorciado/a,Universitario
2211.0,Dakota,26.0,user2211@example.com,Mexico,Casado/a,Primaria
2212.0,,,user2212@example.com,Japan,Casado/a,Postgrado
2213.0,Alex,68.0,user2213@example.com,Canada,Soltero/a,Secundaria
2214.0,River,41.0,user2214@example.com,Australia,Viudo/a,Primaria
2215.0,Quinn,31.0,,France,Soltero/a,Secundaria
2216.0,Jordan,22.0,user2216@example.com,Japan,Soltero/a,Postgrado
2217.0,River,35.0,user2217@example.com,France,Casado/a,Postgrado
2218.0,River,59.0,user2218@example.com,USA,Casado/a,Primaria
2219.0,Jordan,36.0,user2219@example.com,Italy,Divorciado/a,Secundaria
2220.0,River,29.0,user2220@example.com,Spain,Soltero/a,Postgrado
2221.0,Casey,35.0,user2221@example.com,USA,Viudo/a,Secundaria
2222.0,Alex,34.0,user2222@example.com,Australia,Soltero/a,Secundaria
2223.0,Taylor,47.0,user2223@example.com,UK,Divorciado/a,Universitario
2224.0,Alex,41.0,user2224@example.com,UK,Soltero/a,Primaria
2225.0,River,28.0,user2225@example.com,Spain,Soltero/a,Primaria
,,52.0,user2226@example.com,France,Soltero/a,Secundaria
2227.0,Dakota,40.0,user2227@example.com,Mexico,Divorciado/a,Universitario
2228.0,River,34.0,,Australia,Soltero/a,Secundaria
2229.0,Quinn,18.0,user2229@example.com,Spain,Casado/a,Primaria
2230.0,Casey,32.0,user2230@example.com,Japan,Soltero/a,Primaria
2231.0,Jordan,49.0,user2231@example.com,Japan,Casado/a,
2232.0,Casey,26.0,user2232@example.com,UK,Soltero/a,Secundaria
2233.0,Jordan,32.0,user2233@example.com,Italy,,Secundaria
2234.0,Robin,45.0,user2234@example.com,France,Soltero/a,Primaria
2235.0,Taylor,41.0,user2235@example.com,UK,Viudo/a,Secundaria
2236.0,Morgan,52.0,user2236@example.com,Mexico,Casado/a,Secundaria
2237.0,Casey,,user2237@example.com,Spain,Viudo/a,Postgrado
,Skyler,44.0,user2238@example.com,,Casado/a,Primaria
2239.0,Quinn,,user2239@example.com,Mexico,Soltero/a,Secundaria
2240.0,River,62.0,user2240@example.com,Canada,Divorciado/a,Universitario
2241.0,Quinn,29.0,user2241@example.com,France,Soltero/a,Primaria
2242.0,Alex,37.0,user2242@example.com,Spain,Divorciado/a,Secundaria
2243.0,Morgan,18.0,user2243@example.com,Japan,Viudo/a,Secundaria
,Alex,38.0,user2244@example.com,Japan,Divorciado/a,Postgrado
2245.0,Robin,66.0,user2245@example.com,USA,Divorciado/a,Postgrado
2246.0,Morgan,62.0,user2246@example.com,Japan,Divorciado/a,Primaria
2247.0,Morgan,18.0,user2247@example.com,Australia,Divorciado/a,Postgrado
2248.0,Alex,27.0,user2248@example.com,USA,Viudo/a,Postgrado
2249.0,Jordan,64.0,user2249@example.com,USA,Divorciado/a,Primaria
2250.0,Alex,49.0,user2250@example.com,Japan,,Universitario
2251.0,Quinn,56.0,user2251@example.com,UK,Casado/a,Secundaria
2252.0,Jordan,39.0,user2252@example.com,Italy,Casado/a,Secundaria
2253.0,Quinn,35.0,user2253@example.com,Italy,Soltero/a,Postgrado
,Robin,65.0,user2254@example.com,Australia,Viudo/a,Secundaria
2255.0,River,63.0,user2255@example.com,Germany,,Postgrado
2256.0,Dakota,49.0,user2256@example.com,UK,Soltero/a,Primaria
2257.0,Jordan,44.0,user2257@example.com,Germany,Divorciado/a,Primaria
2258.0,Robin,45.0,user2258@example.com,Canada,Divorciado/a,Primaria
2259.0,,,user2259@example.com,,Viudo/a,Secundaria
2260.0,Robin,56.0,user2260@example.com,Spain,Viudo/a,Postgrado
2261.0,Alex,66.0,user2261@example.com,Germany,Casado/a,Postgrado
2262.0,Alex,46.0,user2262@example.com,Australia,Viudo/a,Secundaria
2263.0,Dakota,35.0,user2263@example.com,Australia,Soltero/a,Primaria
2264.0,Robin,61.0,user2264@example.com,UK,Casado/a,Universitario
2265.0,,25.0,user2265@example.com,USA,Casado/a,Postgrado
2266.0,River,48.0,user2266@example.com,Spain,Divorciado/a,Postgrado
2267.0,Alex,51.0,user2267@example.com,France,Divorciado/a,Secundaria
2268.0,Dakota,24.0,user2268@example.com,Spain,Casado/a,Universitario
2269.0,River,53.0,user2269@example.com,Australia,Divorciado/a,Primaria
2270.0,Robin,35.0,user2270@example.com,Canada,Divorciado/a,Postgrado
2271.0,Robin,55.0,user2271@example.com,Germany,Divorciado/a,Secundaria
2272.0,,26.0,user2272@example.com,Germany,Casado/a,Universitario
2273.0,Dakota,26.0,user2273@example.com,Canada,Casado/a,Secundaria
2274.0,Alex,63.0,user2274@example.com,Mexico,Casado/a,Universitario
2275.0,Taylor,25.0,user2275@example.com,UK,Soltero/a,Secundaria
2276.0,Robin,68.0,user2276@example.com,Australia,Casado/a,Universitario
2277.0,Taylor,52.0,user2277@example.com,Italy,Divorciado/a,Postgrado
2278.0,Robin,35.0,user2278@example.com,Japan,Casado/a,Universitario
2279.0,Alex,22.0,user2279@example.com,Canada,Soltero/a,Primaria
2280.0,River,31.0,user2280@example.com,Canada,Divorciado/a,Postgrado
2281.0,Casey,45.0,user2281@example.com,Spain,Viudo/a,Primaria
2282.0,River,47.0,user2282@example.com,UK,Casado/a,Postgrado
2283.0,Robin,21.0,user2283@example.com,UK,Casado/a,Universitario
2284.0,Quinn,56.0,,Italy,Viudo/a,Postgrado
2285.0,Casey,37.0,user2285@example.com,Japan,Divorciado/a,Secundaria
2286.0,Casey,42.0,user2286@example.com,UK,Casado/a,Universitario
2287.0,Taylor,45.0,,USA,Soltero/a,Secundaria
2288.0,,,user2288@example.com,Australia,Divorciado/a,Secundaria
2289.0,Taylor,19.0,user2289@example.com,USA,Casado/a,Secundaria
2290.0,Taylor,60.0,user2290@example.com,Mexico,Divorciado/a,Secundaria
2291.0,Quinn,31.0,user2291@example.com,Australia,Casado/a,Primaria
2292.0,River,39.0,user2292@example.com,France,Viudo/a,Universitario
2293.0,River,48.0,user2293@example.com,Australia,Casado/a,Secundaria
2294.0,Skyler,40.0,user2294@example.com,Australia,Divorciado/a,
2295.0,Robin,65.0,user2295@example.com,Italy,Casado/a,
2296.0,Quinn,37.0,user2296@example.com,USA,Casado/a,Secundaria
2297.0,Skyler,55.0,user2297@example.com,Japan,,Secundaria
2298.0,Alex,,user2298@example.com,Spain,Casado/a,Primaria
2299.0,Robin,32.0,user2299@example.com,Italy,Casado/a,Postgrado
2300.0,Robin,41.0,user2300@example.com,Australia,Divorciado/a,Postgrado
2301.0,Morgan,42.0,user2301@example.com,Spain,,Primaria
2302.0,Morgan,18.0,user2302@example.com,Germany,Soltero/a,Secundaria
2303.0,Jordan,24.0,user2303@example.com,Spain,Soltero/a,Universitario
2304.0,Jordan,48.0,user2304@example.com,Canada,Soltero/a,Primaria
,Taylor,29.0,user2305@example.com,Italy,Soltero/a,
2306.0,Alex,59.0,user2306@example.com,Italy,Soltero/a,Secundaria
2307.0,Casey,22.0,user2307@example.com,Canada,Soltero/a,Secundaria
2308.0,Casey,61.0,user2308@example.com,Germany,Divorciado/a,Postgrado
2309.0,Morgan,67.0,user2309@example.com,UK,Divorciado/a,Secundaria
2310.0,,59.0,user2310@example.com,UK,Divorciado/a,Postgrado
2311.0,Morgan,55.0,user2311@example.com,UK,Casado/a,Postgrado
2312.0,Quinn,29.0,user2312@example.com,UK,Viudo/a,Secundaria
2313.0,Dakota,56.0,user2313@example.com,USA,Viudo/a,Postgrado
2314.0,Jordan,35.0,user2314@example.com,Canada,Soltero/a,Secundaria
2315.0,Quinn,19.0,user2315@example.com,Germany,Soltero/a,
2316.0,River,27.0,user2316@example.com,Australia,Divorciado/a,Postgrado
,Casey,32.0,user2317@example.com,,Viudo/a,Secundaria
2318.0,Robin,47.0,user2318@example.com,Italy,Casado/a,Universitario
2319.0,Jordan,61.0,user2319@example.com,Spain,Casado/a,Primaria
2320.0,Skyler,34.0,user2320@example.com,UK,Divorciado/a,Secundaria
2321.0,River,21.0,user2321@example.com,Spain,Soltero/a,Postgrado
,Jordan,24.0,user2322@example.com,Mexico,Viudo/a,Primaria
2323.0,Quinn,58.0,user2323@example.com,Italy,Casado/a,Universitario
2324.0,Alex,48.0,user2324@example.com,France,Soltero/a,Secundaria
2325.0,Robin,68.0,user2325@example.com,Japan,Viudo/a,Postgrado
2326.0,Jordan,56.0,user2326@example.com,Germany,Casado/a,Postgrado
2327.0,Dakota,51.0,user2327@example.com,USA,Soltero/a,Secundaria
2328.0,Morgan,23.0,,Spain,Casado/a,Postgrado
2329.0,Morgan,67.0,user2329@example.com,UK,Soltero/a,Primaria
2330.0,Robin,,user2330@example.com,Canada,Soltero/a,Postgrado
2331.0,Quinn,62.0,user2331@example.com,Spain,Soltero/a,Primaria
,Morgan,68.0,user2332@example.com,Italy,Viudo/a,Primaria
2333.0,Jordan,51.0,user2333@example.com,France,Divorciado/a,Secundaria
2334.0,Skyler,61.0,user2334@example.com,,Soltero/a,Postgrado
2335.0,Casey,32.0,user2335@example.com,Canada,Soltero/a,Primaria
2336.0,Casey,31.0,user2336@example.com,Japan,Casado/a,Postgrado
2337.0,River,23.0,user2337@example.com,Italy,Casado/a,Primaria
2338.0,Taylor,67.0,user2338@example.com,France,,Universitario
2339.0,Alex,54.0,user2339@example.com,Canada,Divorciado/a,Secundaria
2340.0,Robin,67.0,user2340@example.com,Japan,Casado/a,Secundaria
2341.0,River,49.0,user2341@example.com,Spain,Viudo/a,Secundaria
2342.0,Taylor,20.0,user2342@example.com,Italy,Viudo/a,Primaria
2343.0,Quinn,20.0,user2343@example.com,,Viudo/a,Universitario
2344.0,Dakota,39.0,user2344@example.com,Japan,Soltero/a,Primaria
2345.0,Dakota,39.0,user2345@example.com,France,Divorciado/a,Secundaria
2346.0,Alex,27.0,,Australia,Divorciado/a,Primaria
2347.0,Morgan,68.0,user2347@example.com,Australia,Divorciado/a,Secundaria
,Jordan,20.0,user2348@example.com,USA,Soltero/a,Postgrado
2349.0,River,29.0,user2349@example.com,France,Soltero/a,Primaria
2350.0,River,46.0,user2350@example.com,Australia,Casado/a,Postgrado
2351.0,Robin,65.0,user2351@example.com,Spain,Casado/a,Primaria
2352.0,Robin,34.0,user2352@example.com,Italy,Casado/a,Secundaria
2353.0,Dakota,24.0,user2353@example.com,Italy,Viudo/a,Postgrado
2354.0,Dakota,30.0,user2354@example.com,Spain,Divorciado/a,Primaria
2355.0,Skyler,19.0,user2355@example.com,USA,Soltero/a,Secundaria
2356.0,Skyler,21.0,user2356@example.com,Germany,,Primaria
2357.0,,27.0,user2357@example.com,USA,Viudo/a,Postgrado
2358.0,Skyler,56.0,user2358@example.com,Italy,Soltero/a,Primaria
2359.0,Jordan,41.0,user2359@example.com,Germany,Viudo/a,Primaria
2360.0,Jordan,34.0,user2360@example.com,,Viudo/a,Postgrado
2361.0,River,69.0,user2361@example.com,Australia,Viudo/a,Secundaria
2362.0,Casey,23.0,user2362@example.com,Germany,Divorciado/a,Primaria
2363.0,Jordan,36.0,user2363@example.com,Italy,Soltero/a,Primaria
2364.0,Taylor,22.0,user2364@example.com,Spain,Soltero/a,Universitario
2365.0,Dakota,49.0,user2365@example.com,UK,Viudo/a,Universitario
2366.0,Robin,,user2366@example.com,Australia,Divorciado/a,Secundaria
2367.0,Skyler,26.0,user2367@example.com,Australia,Viudo/a,Postgrado
2368.0,River,44.0,user2368@example.com,UK,,Secundaria
2369.0,Alex,30.0,user2369@example.com,Japan,Soltero/a,Secundaria
2370.0,Robin,36.0,user2370@example.com,Mexico,Soltero/a,Secundaria
2371.0,Taylor,38.0,user2371@example.com,Canada,Divorciado/a,Primaria
,Skyler,41.0,user2372@example.com,,Soltero/a,
2373.0,Taylor,55.0,,USA,Soltero/a,Secundaria
2374.0,Dakota,21.0,user2374@example.com,Mexico,Soltero/a,Secundaria
2375.0,Dakota,41.0,user2375@example.com,USA,Divorciado/a,Universitario
2376.0,Morgan,52.0,user2376@example.com,Mexico,Viudo/a,Postgrado
2377.0,River,20.0,user2377@example.com,Germany,Soltero/a,Secundaria
,Robin,21.0,user2378@example.com,Spain,,Universitario
2379.0,Quinn,54.0,user2379@example.com,France,Divorciado/a,Secundaria
2380.0,Quinn,57.0,user2380@example.com,France,Viudo/a,Postgrado
2381.0,Robin,65.0,user2381@example.com,USA,Casado/a,Secundaria
2382.0,Alex,52.0,user2382@example.com,UK,Soltero/a,Postgrado
2383.0,River,48.0,user2383@example.com,Germany,Divorciado/a,Primaria
2384.0,Taylor,61.0,user2384@example.com,Japan,Divorciado/a,Postgrado
2385.0,Alex,42.0,user2385@example.com,France,Viudo/a,Secundaria
2386.0,Casey,57.0,user2386@example.com,Canada,Soltero/a,Universitario
2387.0,Robin,30.0,user2387@example.com,USA,Divorciado/a,Primaria
2388.0,Taylor,21.0,user2388@example.com,Australia,Casado/a,Universitario
2389.0,Quinn,63.0,user2389@example.com,Canada,Viudo/a,Secundaria
2390.0,Jordan,31.0,user2390@example.com,Italy,Casado/a,Primaria
2391.0,Morgan,30.0,,USA,Casado/a,Universitario
2392.0,Quinn,44.0,user2392@example.com,USA,Viudo/a,Secundaria
2393.0,River,23.0,user2393@example.com,,Casado/a,Universitario
2394.0,Dakota,34.0,user2394@example.com,Germany,Viudo/a,Postgrado
2395.0,Jordan,53.0,user2395@example.com,Australia,Viudo/a,Postgrado
2396.0,Morgan,57.0,user2396@example.com,France,Divorciado/a,Secundaria
2397.0,Morgan,66.0,user2397@example.com,Spain,Divorciado/a,Universitario
2398.0,Casey,52.0,user2398@example.com,USA,Casado/a,Secundaria
2399.0,Casey,34.0,user2399@example.com,Italy,Casado/a,Universitario
2400.0,Skyler,58.0,user2400@example.com,,Casado/a,Primaria
2401.0,Quinn,19.0,user2401@example.com,USA,Casado/a,Secundaria
2402.0,Quinn,30.0,user2402@example.com,Australia,Casado/a,Secundaria
2403.0,Quinn,69.0,user2403@example.com,Mexico,Divorciado/a,Universitario
2404.0,Skyler,19.0,user2404@example.com,USA,Casado/a,Secundaria
2405.0,Alex,69.0,,USA,Casado/a,Primaria
2406.0,Morgan,45.0,user2406@example.com,Italy,Soltero/a,Universitario
2407.0,Jordan,60.0,user2407@example.com,Italy,Viudo/a,Universitario
2408.0,River,43.0,user2408@example.com,USA,Viudo/a,Universitario
2409.0,Morgan,39.0,user2409@example.com,Mexico,Divorciado/a,Primaria
2410.0,Casey,,user2410@example.com,Spain,Viudo/a,Primaria
2411.0,Taylor,60.0,user2411@example.com,Japan,Casado/a,Secundaria
2412.0,Dakota,20.0,user2412@example.com,Mexico,Viudo/a,
2413.0,Skyler,52.0,user2413@example.com,Mexico,Divorciado/a,Primaria
2414.0,Robin,29.0,user2414@example.com,Mexico,Viudo/a,Postgrado
2415.0,Taylor,41.0,user2415@example.com,Spain,Viudo/a,Secundaria
2416.0,River,22.0,user2416@example.com,Germany,Soltero/a,Primaria
2417.0,Quinn,37.0,user2417@example.com,Germany,Soltero/a,Primaria
2418.0,Casey,56.0,user2418@example.com,Mexico,Casado/a,Primaria
2419.0,Casey,56.0,user2419@example.com,Japan,Viudo/a,Secundaria
,Casey,30.0,user2420@example.com,,Casado/a,Primaria
2421.0,Quinn,58.0,user2421@example.com,Canada,Viudo/a,Primaria
2422.0,Robin,,user2422@example.com,Germany,Casado/a,Postgrado
,Skyler,29.0,user2423@example.com,UK,Casado/a,Postgrado
2424.0,Taylor,30.0,,Italy,Viudo/a,Postgrado
2425.0,Quinn,27.0,user2425@example.com,Spain,Soltero/a,Primaria
2426.0,River,50.0,user2426@example.com,Spain,Divorciado/a,Postgrado
2427.0,Skyler,57.0,user2427@example.com,Canada,Casado/a,Universitario
2428.0,River,33.0,user2428@example.com,Germany,Divorciado/a,Postgrado
2429.0,Skyler,62.0,user2429@example.com,Japan,Viudo/a,Postgrado
2430.0,Robin,52.0,user2430@example.com,Japan,Casado/a,Primaria
2431.0,Dakota,20.0,user2431@example.com,Italy,Viudo/a,Universitario
2432.0,,22.0,,Mexico,Casado/a,Postgrado
2433.0,Quinn,43.0,user2433@example.com,Australia,Soltero/a,Primaria
2434.0,Skyler,28.0,user2434@example.com,Germany,Casado/a,Universitario
2435.0,Casey,24.0,user2435@example.com,Japan,Casado/a,Postgrado
2436.0,Morgan,,user2436@example.com,Canada,Casado/a,Primaria
2437.0,Casey,59.0,user2437@example.com,Italy,Viudo/a,Universitario
2438.0,Alex,69.0,user2438@example.com,USA,Soltero/a,Postgrado
2439.0,Dakota,51.0,user2439@example.com,Italy,Viudo/a,Universitario
2440.0,Dakota,20.0,user2440@example.com,Japan,Divorciado/a,Universitario
2441.0,Casey,25.0,user2441@example.com,USA,Soltero/a,Primaria
2442.0,Taylor,48.0,user2442@example.com,UK,Casado/a,Secundaria
2443.0,Robin,28.0,user2443@example.com,France,Casado/a,Universitario
2444.0,River,62.0,user2444@example.com,Italy,Casado/a,Universitario
2445.0,Quinn,24.0,user2445@example.com,Canada,Divorciado/a,Universitario
2446.0,Dakota,62.0,user2446@example.com,Canada,Divorciado/a,Universitario
2447.0,Casey,19.0,user2447@example.com,Australia,Casado/a,Universitario
2448.0,Casey,23.0,user2448@example.com,Mexico,,Secundaria
2449.0,Robin,58.0,user2449@example.com,Italy,Divorciado/a,Primaria
2450.0,Robin,49.0,user2450@example.com,Japan,Viudo/a,Secundaria
2451.0,Jordan,37.0,user2451@example.com,France,Soltero/a,Primaria
2452.0,Jordan,51.0,user2452@example.com,Germany,Soltero/a,Secundaria
2453.0,Taylor,67.0,user2453@example.com,Japan,Divorciado/a,Primaria
2454.0,Taylor,33.0,user2454@example.com,,Divorciado/a,Postgrado
2455.0,Alex,42.0,user2455@example.com,UK,Viudo/a,Universitario
2456.0,Taylor,29.0,user2456@example.com,Japan,Casado/a,Primaria
2457.0,Skyler,24.0,user2457@example.com,,Divorciado/a,Primaria
2458.0,Robin,56.0,user2458@example.com,Canada,Viudo/a,Universitario
2459.0,Quinn,34.0,user2459@example.com,Italy,Divorciado/a,Postgrado
2460.0,Skyler,62.0,user2460@example.com,UK,Casado/a,Universitario
2461.0,River,28.0,user2461@example.com,Spain,Divorciado/a,Primaria
2462.0,Casey,23.0,user2462@example.com,USA,Casado/a,Primaria
2463.0,Taylor,40.0,user2463@example.com,,Viudo/a,Universitario
2464.0,Casey,44.0,user2464@example.com,Canada,Soltero/a,Secundaria
2465.0,Dakota,63.0,user2465@example.com,Italy,Viudo/a,Universitario
2466.0,Alex,23.0,user2466@example.com,Spain,Soltero/a,Primaria
2467.0,Dakota,55.0,user2467@example.com,Spain,Viudo/a,Primaria
2468.0,Alex,19.0,user2468@example.com,Mexico,Soltero/a,Primaria
2469.0,Jordan,39.0,user2469@example.com,Spain,Viudo/a,Postgrado
2470.0,Casey,37.0,user2470@example.com,,Casado/a,Universitario
2471.0,Alex,42.0,user2471@example.com,UK,Soltero/a,Postgrado
2472.0,Morgan,32.0,user2472@example.com,UK,Soltero/a,Universitario
2473.0,Skyler,66.0,user2473@example.com,Spain,Casado/a,Postgrado
,Alex,46.0,user2474@example.com,Italy,Casado/a,Secundaria
2475.0,Alex,25.0,user2475@example.com,Canada,Soltero/a,Primaria
2476.0,Skyler,54.0,user2476@example.com,Italy,Soltero/a,Primaria
2477.0,Casey,66.0,user2477@example.com,Australia,Soltero/a,
2478.0,Casey,69.0,user2478@example.com,Canada,Divorciado/a,Primaria
,Skyler,50.0,user2479@example.com,USA,Viudo/a,Postgrado
2480.0,Dakota,39.0,user2480@example.com,France,Casado/a,Secundaria
2481.0,Morgan,,,Italy,Casado/a,Postgrado
2482.0,Quinn,64.0,user2482@example.com,Mexico,Viudo/a,Postgrado
2483.0,River,22.0,user2483@example.com,UK,Casado/a,Universitario
2484.0,Morgan,56.0,user2484@example.com,Spain,Casado/a,Primaria
2485.0,Casey,35.0,user2485@example.com,Canada,Soltero/a,Postgrado
2486.0,Quinn,55.0,user2486@example.com,Spain,,Universitario
2487.0,Jordan,54.0,user2487@example.com,USA,Divorciado/a,Postgrado
2488.0,Taylor,47.0,user2488@example.com,Australia,Divorciado/a,Postgrado
2489.0,Alex,68.0,user2489@example.com,Spain,Soltero/a,Postgrado
2490.0,Skyler,48.0,user2490@example.com,Italy,Soltero/a,Universitario
,Skyler,27.0,user2491@example.com,Canada,Casado/a,Secundaria
2492.0,Alex,32.0,user2492@example.com,Mexico,Soltero/a,Postgrado
2493.0,Taylor,59.0,user2493@example.com,USA,Soltero/a,Postgrado
2494.0,River,65.0,user2494@example.com,Japan,Viudo/a,Universitario
2495.0,Taylor,61.0,user2495@example.com,France,,Primaria
2496.0,Quinn,35.0,user2496@example.com,Australia,Divorciado/a,Secundaria
2497.0,Taylor,40.0,,Italy,Casado/a,Universitario
2498.0,Quinn,50.0,user2498@example.com,France,Soltero/a,Primaria
2499.0,,33.0,user2499@example.com,Mexico,Viudo/a,Universitario
2500.0,River,55.0,user2500@example.com,France,Casado/a,Universitario
2501.0,River,52.0,user2501@example.com,UK,Casado/a,Secundaria
2502.0,Casey,51.0,user2502@example.com,Canada,Casado/a,Secundaria
2503.0,Alex,45.0,user2503@example.com,France,Viudo/a,Secundaria
2504.0,River,19.0,user2504@example.com,Italy,Divorciado/a,Secundaria
2505.0,Quinn,47.0,user2505@example.com,Japan,Viudo/a,Primaria
2506.0,River,30.0,user2506@example.com,UK,Viudo/a,Postgrado
2507.0,Casey,,user2507@example.com,UK,Casado/a,Universitario
2508.0,Skyler,33.0,user2508@example.com,France,Viudo/a,Secundaria
2509.0,Quinn,22.0,user2509@example.com,Australia,Casado/a,Postgrado
2510.0,Casey,,user2510@example.com,Germany,Soltero/a,Primaria
2511.0,Dakota,56.0,user2511@example.com,,Soltero/a,Secundaria
2512.0,Dakota,62.0,user2512@example.com,Spain,Viudo/a,Universitario
,Jordan,37.0,user2513@example.com,Italy,Divorciado/a,Postgrado
2514.0,Taylor,41.0,user2514@example.com,Germany,Casado/a,Secundaria
2515.0,Alex,44.0,user2515@example.com,Canada,Viudo/a,Universitario
2516.0,Robin,47.0,user2516@example.com,UK,,Postgrado
2517.0,Morgan,62.0,user2517@example.com,Italy,Divorciado/a,Universitario
2518.0,Casey,44.0,user2518@example.com,Mexico,Casado/a,Primaria
2519.0,Skyler,43.0,user2519@example.com,Spain,,Secundaria
2520.0,Morgan,24.0,user2520@example.com,Japan,Divorciado/a,Secundaria
2521.0,Skyler,59.0,user2521@example.com,Spain,Casado/a,Universitario
2522.0,Morgan,64.0,user2522@example.com,,Soltero/a,Postgrado
2523.0,Casey,55.0,user2523@example.com,Canada,Divorciado/a,Secundaria
2524.0,Robin,22.0,user2524@example.com,UK,Viudo/a,Universitario
2525.0,Morgan,40.0,user2525@example.com,USA,Soltero/a,Primaria
2526.0,Casey,45.0,user2526@example.com,USA,Casado/a,Secundaria
2527.0,River,51.0,user2527@example.com,Italy,Divorciado/a,Universitario
2528.0,Robin,32.0,user2528@example.com,France,Soltero/a,Postgrado
2529.0,Quinn,49.0,user2529@example.com,Australia,Soltero/a,Secundaria
2530.0,Skyler,43.0,user2530@example.com,Spain,Viudo/a,Secundaria
2531.0,Dakota,65.0,user2531@example.com,Canada,,Primaria
2532.0,Taylor,48.0,user2532@example.com,Spain,Viudo/a,Universitario
2533.0,Dakota,36.0,user2533@example.com,Mexico,Casado/a,Postgrado
2534.0,Robin,26.0,user2534@example.com,USA,Viudo/a,Primaria
2535.0,Quinn,46.0,,UK,Divorciado/a,
2536.0,Skyler,68.0,user2536@example.com,Mexico,Soltero/a,Primaria
2537.0,Quinn,56.0,user2537@example.com,UK,Casado/a,Universitario
2538.0,Morgan,21.0,user2538@example.com,Spain,Viudo/a,Universitario
2539.0,Skyler,20.0,user2539@example.com,Canada,Viudo/a,Secundaria
2540.0,Morgan,46.0,user2540@example.com,USA,Viudo/a,
2541.0,Casey,69.0,user2541@example.com,Spain,Casado/a,Primaria
2542.0,Robin,28.0,user2542@example.com,USA,Casado/a,Universitario
2543.0,Casey,50.0,user2543@example.com,Italy,,Postgrado
2544.0,,55.0,user2544@example.com,Japan,Casado/a,Secundaria
2545.0,Quinn,,user2545@example.com,Japan,Viudo/a,Primaria
2546.0,Morgan,44.0,user2546@example.com,UK,Casado/a,Secundaria
2547.0,River,50.0,,,Viudo/a,Universitario
2548.0,Casey,38.0,user2548@example.com,Germany,Divorciado/a,Secundaria
2549.0,Jordan,56.0,user2549@example.com,USA,Divorciado/a,Secundaria
2550.0,Alex,48.0,user2550@example.com,USA,Viudo/a,Universitario
2551.0,Dakota,,user2551@example.com,Germany,Casado/a,Secundaria
2552.0,Skyler,,,France,Casado/a,Universitario
2553.0,Jordan,19.0,user2553@example.com,,Soltero/a,Primaria
2554.0,Robin,44.0,user2554@example.com,Germany,Divorciado/a,Secundaria
2555.0,Casey,53.0,user2555@example.com,Japan,Divorciado/a,Postgrado
2556.0,Robin,28.0,user2556@example.com,USA,Viudo/a,Postgrado
,Dakota,64.0,user2557@example.com,Japan,Soltero/a,Primaria
2558.0,River,35.0,user2558@example.com,Spain,,Universitario
2559.0,,18.0,user2559@example.com,Canada,Viudo/a,Universitario
,Quinn,52.0,user2560@example.com,Canada,Casado/a,Secundaria
2561.0,Robin,52.0,user2561@example.com,UK,Casado/a,Secundaria
2562.0,Morgan,48.0,user2562@example.com,Japan,Casado/a,Postgrado
2563.0,River,45.0,user2563@example.com,Japan,Soltero/a,Postgrado
2564.0,Quinn,56.0,user2564@example.com,Japan,Divorciado/a,Universitario
2565.0,River,18.0,user2565@example.com,France,Divorciado/a,Postgrado
2566.0,Jordan,42.0,user2566@example.com,Japan,Casado/a,
2567.0,River,60.0,user2567@example.com,Canada,Soltero/a,Primaria
2568.0,Taylor,55.0,user2568@example.com,France,Casado/a,Primaria
2569.0,Dakota,37.0,user2569@example.com,UK,Casado/a,Postgrado
2570.0,Quinn,20.0,user2570@example.com,Italy,Viudo/a,Secundaria
,River,68.0,user2571@example.com,Mexico,Soltero/a,Postgrado
2572.0,Robin,19.0,user2572@example.com,UK,Soltero/a,Postgrado
2573.0,,35.0,user2573@example.com,Australia,Divorciado/a,Postgrado
2574.0,Taylor,61.0,user2574@example.com,France,Divorciado/a,Secundaria
